txtNo,portId,portrank,portrank2,issueddate,highPrice,loPrice,lastPrice,frekuensi,volumeTrans,valueTrans,WAPPrice,coupon,YTMValue,MDValue
"556229","ORI024T3","-","-","2024-10-01","101.30000","97.00000","98.00000","13","2.578","2.5264399999999996","98.0000","6.10000","7.170090556061318","1.8270254674257829"
"556230","ORI025T3","-","-","2024-10-01","100.95000","97.00000","98.25000","22","2.408","2.3658599999999996","98.2500","6.25000","7.059310623541981","2.1478925142772467"
"556231","PBS003","-","-","2024-10-01","100.25000","98.60000","99.42000","39","256.225","254.738895","99.4200","6.00000","6.270679871371557","2.0808402010223586"
"556232","PBS004","-","-","2024-10-01","99.00000","94.00000","99.00000","68","251.768","249.25032","99.0000","6.10000","6.216005191581481","8.509726451366618"
"556233","PBS026","-","-","2024-10-01","100.00000","99.45000","100.00000","10","1.066","1.066","100.0000","6.62500","6.428351289282627","0.03706018662777021"
"556234","PBS029","-","-","2024-10-01","100.40000","97.50000","99.00000","14","97.409","96.43491","99.0000","6.37500","6.517744206949952","6.984148947270101"
"556235","PBS030","-","-","2024-10-01","99.65000","97.85000","98.65000","11","66.656","65.756144","98.6500","5.87500","6.27764408353083","3.30363316689455"
"556236","PBS033","-","-","2024-10-01","101.00000","95.50000","100.25000","38","3.792","3.8014799999999997","100.2500","6.75000","6.727196102272953","11.326402703056232"
"556237","PBS036","-","-","2024-10-01","100.65000","98.55000","100.60000","77","5.975","6.01085","100.6000","5.37500","4.65815331959482","0.8396843809200492"
"556238","PBS037","-","-","2024-10-01","102.50000","100.00000","102.30000","15","32.408","33.153384","102.3000","6.87500","6.585363942673774","7.869897928747591"
"556239","SPSMFBRIS01A","idAAA(sf)(sy)","NIG","2024-10-01","100.95000","99.50000","100.00000","28","0.124","0.124","100.0000","7.00000","6.9996693080999055","9.802132018417055"
"556240","SPSMFBTN08A","idAAA(sf)","AAA","2024-10-01","100.58000","99.03000","100.58000","14","0.021","0.0211218","100.5800","0.00000","0","0"
"556241","SR016","-","-","2024-10-01","100.75000","98.20000","99.00000","41","11.179","11.06721","99.0000","4.95000","7.264283100944759","0.4264979413370315"
"556242","SR017","-","-","2024-10-01","101.10000","97.00000","100.75000","57","37.507","37.7883025","100.7500","5.90000","5.07044343518321","0.9047795163800065"
"556243","SR018T3","-","-","2024-10-01","101.50000","97.00000","99.30000","35","10.664","10.589351999999998","99.3000","6.25000","6.763730376472835","1.3511227822562788"
"556244","SR019T3","-","-","2024-10-01","100.85000","97.00000","98.00000","31","19.345","18.958099999999998","98.0000","5.95000","7.06726935552396","1.7926213929562091"
"556245","SR019T5","-","-","2024-10-01","100.25000","97.75000","99.90000","14","14.148","14.133852","99.9000","6.10000","6.1275790589078225","3.445481144199976"
"556246","SR020T3","-","-","2024-10-01","101.25000","98.00000","98.50000","34","7.76","7.6436","98.5000","6.30000","6.976191171247","2.215288115922704"
"556247","SR020T5","-","-","2024-10-01","100.30000","99.03000","100.30000","10","4.739","4.753216999999999","100.3000","6.40000","6.32015388090296","3.8031806349328767"
"556248","FR0081","-","-","2024-10-01","104.06000","99.75000","101.00000","112","72.438","73.16238","101.0000","6.50000","5.024120601754758","0.6723974727220584"
"556249","FR0091","-","-","2024-10-01","101.91000","97.50000","99.10000","175","935.094","926.6781540000001","99.1000","6.37500","6.527445875394163","5.731064284839202"
"556250","FR0097","-","-","2024-10-01","105.90000","100.50000","102.86000","127","819.258","842.6887788","102.8600","7.12500","6.850105728858456","10.168067992691183"
"556251","FR0098","-","-","2024-10-01","105.30000","102.84000","103.85000","108","4830.627","5016.606139500001","103.8500","7.12500","6.689928244296163","8.59955231774498"
"556252","FR0100","-","-","2024-10-01","103.05000","99.50000","100.30000","119","2208.242","2214.866726","100.3000","6.62500","6.580133631387958","6.849614184432515"
"556253","FR0102","-","-","2024-10-01","103.75000","98.61000","101.85000","250","1706.434","1738.0030289999997","101.8500","6.87500","6.729284524019303","12.56769347098434"
"556254","FR0103","-","-","2024-10-01","103.21000","101.59000","101.75000","238","10247.202","10426.528035","101.7500","6.75000","6.519851571565562","7.51015392889522"
"556255","FR0104","-","-","2024-10-01","102.65000","101.09000","101.43000","117","9171.069","9302.2152867","101.4300","6.50000","6.199675183846468","4.713026235482735"
"556256","PBS032","-","-","2024-10-01","99.00000","96.60000","97.80000","282","218.123","213.32429399999998","97.8000","4.87500","6.1882078831487295","1.6652615238907804"
"556257","PBS038","-","-","2024-10-01","102.00000","98.75000","101.10000","156","405.655","410.11720499999996","101.1000","6.87500","6.782173415395078","11.736482908545703"
"556258","ADMF05BCN3","idAAA","AAA","2024-10-02","98.00000","98.00000","98.00000","1","1.3","1.274","98.0000","5.60000","9.98205985593534","0.4576190723770045"
"556259","ADMF05CCN3","idAAA","AAA","2024-10-02","99.50000","96.00000","96.00000","2","0.65","0.6240000000000001","96.0000","6.25000","8.049594080163477","2.2566761502226544"
"556260","ASDF06BCN1","AAA(idn)","A","2024-10-02","99.20000","99.20000","99.20000","1","2","1.984","99.2000","6.00000","6.484114960948377","1.633388028865708"
"556261","BBNI01AGN","idAAA","AAA","2024-10-02","100.10000","100.03000","100.10000","2","4","4.004","100.1000","6.35000","6.205013607292425","0.6973107738952037"
"556262","BBRI01AGNCN2","idAAA","AAA","2024-10-02","99.99000","99.98000","99.99000","2","4","3.9995999999999996","99.9900","6.10000","6.179191947753251","0.06690129278452463"
"556263","BBRI02DCN2","idAAA","AAA","2024-10-02","105.66000","105.66000","105.66000","1","2.45","2.58867","105.6600","8.80000","6.354895311002864","2.221342743153187"
"556264","BCAP04ACN2","idBBB+","BBB","2024-10-02","100.00000","100.00000","100.00000","3","3.01","3.01","100.0000","10.25000","10.245731982634245","0.7218287871373064"
"556265","BFIN05CCN4","AA-(idn)","AA","2024-10-02","100.30000","99.50000","99.50000","4","8","7.96","99.5000","7.15000","7.497072614255969","1.4162140065875761"
"556266","BFIN06CCN1","AA-(idn)","AA","2024-10-02","100.00000","100.00000","100.00000","1","10","10","100.0000","6.90000","6.899609187135593","2.6701433143549975"
"556267","BJBR01BCN3","idAA","AA","2024-10-02","100.08000","100.07000","100.08000","2","2","2.0016","100.0800","8.50000","6.539963239924928","0.04277883091547968"
"556268","EXCL02ACN1","AAA(idn)","A","2024-10-02","99.95000","99.94000","99.95000","2","2","1.999","99.9500","6.75000","6.803206519257642","0.8753222524409244"
"556269","FIFA05BCN5","idAAA","AAA","2024-10-02","100.45000","100.45000","100.45000","1","2","2.009","100.4500","6.80000","6.457337378737893","1.311719361746416"
"556270","FR0042","-","-","2024-10-02","111.62000","111.57000","111.57000","8","0.029","0.0323553","111.5700","10.25000","5.692439400609492","2.396645082368338"
"556271","FR0047","-","-","2024-10-02","113.19000","111.06000","111.06000","4","9.501","10.5518106","111.0600","10.00000","6.3007018370940875","2.8458187133862105"
"556272","FR0052","-","-","2024-10-02","121.56000","120.15000","121.55000","6","0.333","0.40476150000000005","121.5500","10.50000","6.076869476749787","4.481702828742553"
"556273","FR0054","-","-","2024-10-02","117.80000","116.00000","117.50000","6","0.316","0.3713","117.5000","9.50000","6.288597963923108","5.049727647623527"
"556274","FR0058","-","-","2024-10-02","110.45000","110.15000","110.15000","2","5.1","5.61765","110.1500","8.25000","6.5483480789494415","5.638390598484761"
"556275","FR0071","-","-","2024-10-02","113.00000","110.00000","111.50000","9","63.471","70.77016499999999","111.5000","9.00000","6.016242613982885","3.6836561173126094"
"556276","FR0073","-","-","2024-10-02","114.15000","111.90000","112.10000","6","278.46","312.15365999999995","112.1000","8.75000","6.471334419912346","4.9452667968823185"
"556277","FR0074","-","-","2024-10-02","107.35000","104.60000","107.35000","8","6.54","7.020689999999999","107.3500","7.50000","6.299308422377646","5.915827717373757"
"556278","FR0085","-","-","2024-10-02","106.70000","106.70000","106.70000","1","10","10.67","106.7000","7.75000","6.475598314793507","4.96378468094039"
"556279","INKP02BCN3","idA+","A","2024-10-02","100.44000","100.40000","100.42000","4","11","11.0462","100.4200","8.75000","7.644638214013466","0.38139515061212914"
"556280","INKP04BCN1","idA+","A","2024-10-02","104.00000","99.70000","103.50000","7","1.45","1.5007499999999998","103.5000","10.25000","8.110933032915288","1.5797931062960962"
"556281","INKP04BCN5","idA+","A","2024-10-02","103.25000","100.62000","100.62000","3","60.1","60.472620000000006","100.6200","10.50000","10.234462121213115","2.3352134203006067"
"556282","KAII01B","idAAA","AAA","2024-10-02","99.97000","99.97000","99.97000","2","12","11.9964","99.9700","8.25000","8.394279753098354","0.13307685435705272"
"556283","LPPI01BCN1","idA","A","2024-10-02","101.13000","101.13000","101.13000","1","15","15.169499999999998","101.1300","9.25000","5.598423283638962","0.30534250774558513"
"556284","LPPI01BCN2","idA","A","2024-10-02","101.13000","101.11000","101.13000","5","148.5","150.17804999999998","101.1300","9.50000","7.393842094912902","0.5274750175628417"
"556285","MDKA03BCN3","idA+","A","2024-10-02","101.52000","101.50000","101.52000","2","2","2.0303999999999998","101.5200","8.25000","6.520699148633602","0.8710112114108016"
"556286","MDKA04ACN6","IdA+","A","2024-10-02","99.97000","99.95000","99.97000","2","24","23.9928","99.9700","7.25000","7.282027861168403","0.8067465786724661"
"556287","MDKA04BCN4","idA+","A","2024-10-02","104.00000","100.75000","104.00000","2","0.225","0.234","104.0000","9.50000","7.511546974769029","1.9730960585834676"
"556288","MDKA04BCN5","idA+","A","2024-10-02","102.50000","100.00000","102.50000","2","0.5","0.5125","102.5000","9.00000","7.840808501101523","2.119800781673013"
"556289","MDKA04CN1","idA+","A","2024-10-02","101.07000","101.06000","101.07000","2","120","121.28399999999999","101.0700","10.30000","9.341040945391336","1.1110499778477323"
"556290","MEDC04ACN3","idAA-","AA","2024-10-02","99.94000","99.92000","99.94000","4","24","23.985599999999998","99.9400","7.00000","7.072620655854653","0.7759826240690035"
"556291","MEDC04BCN3","idAA-","AA","2024-10-02","101.16000","101.14000","101.16000","2","6","6.0696","101.1600","8.10000","7.636696807592462","2.463702460906539"
"556292","OPPM01AGNCN1","idA+","A","2024-10-02","99.94000","99.94000","99.94000","2","12","11.992799999999999","99.9400","6.50000","7.5129624936103605","0.0533458624279307"
"556293","OPPM02B","idA+","A","2024-10-02","100.41000","100.39000","100.41000","2","12","12.0492","100.4100","9.00000","8.144656295248467","0.47925706394532475"
"556294","ORI024T6","-","-","2024-10-02","100.25000","98.60000","100.25000","6","0.261","0.2616525","100.2500","6.35000","6.290539633753115","4.134009675464949"
"556295","PALM02ACN2","idA","A","2024-10-02","100.16000","100.15000","100.16000","2","8","8.0128","100.1600","8.00000","7.661845922154496","0.4750142955596605"
"556296","PALM02CN1","idA","A","2024-10-02","99.95000","99.94000","99.95000","3","24","23.988000000000003","99.9500","7.50000","7.754305972356169","0.16439548534776613"
"556297","PBS005","-","-","2024-10-02","100.20000","100.20000","100.20000","1","0.4","0.40080000000000005","100.2000","6.75000","6.730603017356368","10.178004922557168"
"556298","PBS028","-","-","2024-10-02","109.26000","109.25000","109.25000","3","15","16.3875","109.2500","7.75000","6.925093080385467","10.624459828961205"
"556299","PBS029","-","-","2024-10-02","100.15000","97.40000","97.75000","6","2.95","2.8836250000000003","97.7500","6.37500","6.699484452199983","6.95919953271729"
"556300","PBS030","-","-","2024-10-02","99.65000","98.60000","98.65000","6","195.1","192.46615000000003","98.6500","5.87500","6.277891411241153","3.3009925996828238"
"556301","PBS034","-","-","2024-10-02","100.00000","96.50000","100.00000","5","12.1","12.1","100.0000","6.50000","6.498664184486739","9.202927115623643"
"556302","PBS037","-","-","2024-10-02","103.00000","98.35000","102.30000","8","0.016","0.016368","102.3000","6.87500","6.585286469736908","7.8672376274492875"
"556303","PBS039","-","-","2024-10-02","100.25000","98.00000","100.00000","6","13.87","13.87","100.0000","6.62500","6.62368422877843","9.902618511381366"
"556304","PIKI01B","idAAA","AAA","2024-10-02","101.47000","101.45000","101.47000","3","24","24.3528","101.4700","9.15000","7.133313052851295","0.7100832422805504"
"556305","PYFA01CN3","idBBB+","BBB","2024-10-02","99.81000","99.80000","99.81000","2","2","1.9962","99.8100","9.50000","9.641304016303485","1.286710249903132"
"556306","REFI01B","irBBB","NIG","2024-10-02","99.95000","99.95000","99.95000","1","0.2","0.19990000000000002","99.9500","9.00000","9.127529599332874","0.3399995789499577"
"556307","REFI01C","irBBB","NIG","2024-10-02","100.30000","100.10000","100.30000","2","5.3","5.315899999999999","100.3000","9.50000","9.35330899247254","2.0600886373797422"
"556308","SMADMF05ACN3","idAAA(sy)","A","2024-10-02","100.05000","100.03000","100.05000","2","8","8.004","100.0500","0.00000","0","0"
"556309","SMAR03BCN2","idAA-","AA","2024-10-02","100.09000","100.08000","100.09000","2","2","2.0018000000000002","100.0900","8.50000","6.434506319256735","0.04546430133825899"
"556310","SMARMA01","irA-","NIG","2024-10-02","103.49000","103.47000","103.49000","8","150","155.235","103.4900","0.00000","0","0"
"556311","SMBRIS01ACN1","idAAA(sy)","A","2024-10-02","100.27000","100.25000","100.27000","2","4","4.0108","100.2700","0.00000","0","0"
"556312","SMFP01SOCN3","idAAA","AAA","2024-10-02","102.95000","102.95000","102.95000","1","2","2.059","102.9500","7.15000","6.422099303060776","4.000290672422073"
"556313","SMFP06CN3","idAAA","AAA","2024-10-02","100.30000","100.28000","100.30000","5","300","300.9","100.3000","6.95000","6.836936900534465","2.6584880264070327"
"556314","SMINKP02BCN1","idA+(sy)","A","2024-10-02","102.26000","101.80000","101.81000","5","66.4","67.60184000000001","101.8100","9.50000","7.259406898018218","0.7941282717929585"
"556315","SMMA02CCN2","irAA","NIG","2024-10-02","101.02000","101.00000","101.02000","2","2","2.0204","101.0200","9.00000","7.808590093718064","0.8505365176096886"
"556316","SMMA02DCN2","irAA","NIG","2024-10-02","100.02000","100.00000","100.02000","6","7.855","7.856571","100.0200","9.75000","9.7391817674998","2.4761467634729843"
"556317","SMMF03BCN1","irA+","NIG","2024-10-02","104.33000","104.28000","104.28000","3","110","114.708","104.2800","10.25000","6.893362369175549","1.238310561938152"
"556318","SMPIDL01B25","idA(sy)","A","2024-10-02","103.00000","102.98000","103.00000","3","6","6.18","103.0000","10.25000","6.28852018351315","0.734975136723028"
"556319","SMPIDL02A","idA(sy)","A","2024-10-02","100.14000","100.12000","100.14000","2","1","1.0014","100.1400","8.25000","7.731958860284729","0.2696335455230456"
"556320","SMPPGD03CN2","idAAA(sy)","A","2024-10-02","100.26000","100.24000","100.26000","2","4","4.010400000000001","100.2600","0.00000","0","0"
"556321","SPSMFBRIS01A","idAAA(sf)(sy)","NIG","2024-10-02","100.92000","100.42000","100.92000","3","0.007","0.007064400000000001","100.9200","7.00000","6.90751047700001","9.835489770095474"
